Skew,Kurtosis,b,c,d,_RHS_
2.3,13.3,0.555142,0.216027,0.117502,8.67E-20
2.3,13.4,0.552209,0.215126,0.118391,3.39E-15
2.3,13.5,0.549299,0.214242,0.11927,1.95E-25
2.3,13.6,0.546411,0.213374,0.12014,2.87E-22
2.3,13.7,0.543545,0.212522,0.121,4.98E-21
2.3,13.8,0.540701,0.211686,0.12185,4.78E-20
2.3,13.9,0.537878,0.210864,0.122692,4.08E-17
2.3,14,0.535075,0.210056,0.123525,3.70E-17
2.3,14.1,0.532292,0.209262,0.12435,4.47E-17
2.3,14.2,0.529529,0.208482,0.125166,5.66E-17
2.3,14.3,0.526785,0.207714,0.125974,7.24E-17
2.3,14.4,0.52406,0.206959,0.126774,9.27E-17
2.3,14.5,0.521354,0.206217,0.127566,1.88E-20
2.3,14.6,0.518666,0.205486,0.128351,4.26E-19
2.3,14.7,0.515995,0.204767,0.129129,5.04E-19
2.3,14.8,0.513342,0.204058,0.129899,5.98E-19
2.3,14.9,0.510705,0.203361,0.130662,7.11E-19
2.3,15,0.508086,0.202675,0.131419,8.49E-19
2.3,15.1,0.505482,0.201998,0.132169,2.97E-15
2.3,15.2,0.502895,0.201332,0.132912,3.86E-16
2.3,15.3,0.500324,0.200675,0.133649,1.03E-27
2.3,15.4,0.497768,0.200028,0.134379,2.55E-27
2.3,15.5,0.495227,0.19939,0.135104,9.45E-16
2.3,15.6,0.492701,0.198761,0.135822,9.25E-16
2.3,15.7,0.49019,0.198141,0.136535,2.50E-25
2.3,15.8,0.487694,0.19753,0.137241,2.87E-28
2.3,15.9,0.485211,0.196927,0.137943,4.34E-29
2.3,16,0.482742,0.196332,0.138638,1.05E-15
2.3,16.1,0.480287,0.195745,0.139328,5.75E-18
2.3,16.2,0.477845,0.195165,0.140013,4.34E-16
2.3,16.3,0.475417,0.194593,0.140693,1.44E-15
2.3,16.4,0.473001,0.194029,0.141368,5.37E-29
2.3,16.5,0.470599,0.193472,0.142037,2.05E-28
2.3,16.6,0.468208,0.192922,0.142702,6.94E-28
2.3,16.7,0.465831,0.192379,0.143362,1.57E-27
2.3,16.8,0.463465,0.191842,0.144017,2.20E-26
2.3,16.9,0.461111,0.191312,0.144667,5.71E-26
2.3,17,0.458769,0.190789,0.145313,4.09E-20
2.3,17.1,0.456439,0.190272,0.145955,3.23E-21
2.3,17.2,0.45412,0.189761,0.146592,1.91E-23
2.3,17.3,0.451812,0.189256,0.147224,6.95E-24
2.3,17.4,0.449515,0.188757,0.147853,2.98E-24
2.3,17.5,0.447229,0.188264,0.148477,1.30E-27
2.3,17.6,0.444954,0.187776,0.149097,1.05E-26
2.3,17.7,0.44269,0.187294,0.149713,2.72E-21
2.3,17.8,0.440435,0.186818,0.150325,1.48E-15
2.3,17.9,0.438191,0.186346,0.150933,2.03E-29
2.3,18,0.435958,0.18588,0.151537,1.44E-27
2.3,18.1,-0.43373,0.18542,-0.15214,6.17E-26
2.3,18.2,-1.12901,0.494358,0.2163,4.24E-14
2.3,18.3,-0.42932,0.184513,-0.15333,1.35E-29
2.3,18.4,-1.13753,0.490525,0.218647,2.24E-21
2.3,18.5,-1.14176,0.488601,0.219816,1.18E-23
2.3,18.6,0.422759,0.183189,0.155086,1.85E-25
2.3,18.7,0.420592,0.182756,0.155665,2.73E-25
2.3,18.8,0.418435,0.182329,0.15624,3.99E-25
2.3,18.9,0.416286,0.181906,0.156813,5.87E-25
2.3,19,0.414146,0.181487,0.157382,8.56E-25
2.3,19.1,-1.16656,0.476976,0.226747,1.12E-17
2.3,19.2,-1.17059,0.475029,0.227888,3.70E-21
2.3,19.3,0.407777,0.180255,0.159069,8.40E-25
2.3,19.4,0.405671,0.179852,0.159626,5.56E-21
2.3,19.5,0.403573,0.179454,0.160179,6.15E-20
2.3,19.6,0.401483,0.179059,0.160729,1.03E-20
2.3,19.7,0.399401,0.178668,0.161276,1.27E-20
2.3,19.8,0.397327,0.178281,0.161821,1.55E-20
2.3,19.9,0.395261,0.177898,0.162362,1.86E-20
2.3,20,0.393203,0.177518,0.1629,2.22E-20
2.4,7.8,0.677922,0.571603,-0.02912,0.000852
2.4,7.9,0.66869,0.573969,-0.02837,0.000293
2.4,8,0.659333,0.576357,-0.02762,2.61E-05
2.4,8.1,0.711116,0.525327,-0.01422,1.50E-16
2.4,8.2,0.744044,0.478485,-0.0026,2.76E-18
2.4,8.3,0.75779,0.443628,0.006912,1.05E-18
2.4,8.4,0.761838,0.417418,0.014838,3.88E-24
2.4,8.5,0.761069,0.397381,0.021469,3.17E-16
2.4,8.6,0.757938,0.381563,0.027117,1.41E-25
2.4,8.7,0.753629,0.368666,0.032029,4.70E-24
2.4,8.8,0.748727,0.357859,0.03638,5.73E-20
2.4,8.9,0.743536,0.348599,0.040293,4.72E-15
2.4,9,0.738223,0.340522,0.043858,6.26E-23
2.4,9.1,0.732878,0.333375,0.047139,8.55E-18
2.4,9.2,0.727556,0.326975,0.050182,1.25E-20
2.4,9.3,0.722288,0.321187,0.053026,1.72E-23
2.4,9.4,0.71709,0.315908,0.055699,2.47E-26
2.4,9.5,0.711974,0.311061,0.058224,6.27E-16
2.4,9.6,0.706943,0.306583,0.060619,3.76E-25
2.4,9.7,0.702,0.302424,0.062899,2.03E-15
2.4,9.8,0.697144,0.298542,0.065077,4.40E-17
2.4,9.9,-0.63428,0.639145,0.088508,1.58E-18
2.4,10,-0.63945,0.63848,0.090355,3.48E-25
2.4,10.1,0.683084,0.288261,0.071096,6.68E-15
2.4,10.2,0.678558,0.285209,0.072956,1.11E-26
2.4,10.3,0.674109,0.282314,0.074754,3.29E-26
2.4,10.4,0.669733,0.279561,0.076493,1.85E-23
2.4,10.5,0.665428,0.276938,0.078179,1.01E-21
2.4,10.6,0.66119,0.274433,0.079816,1.22E-20
2.4,10.7,0.657018,0.272037,0.081407,3.20E-24
2.4,10.8,0.652908,0.269741,0.082954,1.47E-25
2.4,10.9,0.648859,0.267537,0.084462,5.73E-27
2.4,11,0.644868,0.265419,0.085932,3.00E-15
2.4,11.1,0.640933,0.263381,0.087366,5.11E-16
2.4,11.2,0.637051,0.261417,0.088767,1.74E-26
2.4,11.3,0.633221,0.259522,0.090137,2.12E-20
2.4,11.4,0.629441,0.257692,0.091476,4.70E-18
2.4,11.5,0.62571,0.255922,0.092788,2.13E-18
2.4,11.6,0.622025,0.25421,0.094073,5.55E-20
2.4,11.7,0.618385,0.252551,0.095332,2.75E-18
2.4,11.8,0.614788,0.250943,0.096568,9.76E-17
2.4,11.9,0.611233,0.249382,0.09778,3.49E-17
2.4,12,0.607719,0.247867,0.09897,1.21E-17
2.4,12.1,0.604244,0.246395,0.100139,4.11E-18
2.4,12.2,0.600807,0.244963,0.101288,1.36E-18
2.4,12.3,0.597407,0.243569,0.102418,7.12E-17
2.4,12.4,0.594043,0.242213,0.103529,1.73E-18
2.4,12.5,0.590714,0.240891,0.104623,3.31E-18
2.4,12.6,0.587418,0.239602,0.105699,6.86E-18
2.4,12.7,0.584155,0.238345,0.106759,1.70E-16
2.4,12.8,0.580924,0.237119,0.107803,7.77E-23
2.4,12.9,0.577723,0.235921,0.108833,5.60E-24
2.4,13,0.574553,0.234752,0.109847,9.99E-25
2.4,13.1,0.571412,0.233608,0.110847,8.10E-24
2.4,13.2,0.568299,0.23249,0.111834,1.02E-20
2.4,13.3,0.565214,0.231397,0.112807,1.83E-15
2.4,13.4,0.562155,0.230327,0.113768,4.02E-16
2.4,13.5,0.559124,0.22928,0.114717,2.44E-16
2.4,13.6,0.556117,0.228254,0.115653,3.77E-17
2.4,13.7,0.553136,0.227249,0.116578,5.47E-18
2.4,13.8,0.550179,0.226264,0.117491,2.26E-23
2.4,13.9,0.547246,0.225299,0.118394,6.06E-24
2.4,14,0.544336,0.224352,0.119286,2.71E-25
2.4,14.1,0.541449,0.223423,0.120168,9.12E-26
2.4,14.2,0.538584,0.222512,0.12104,2.94E-26
2.4,14.3,0.53574,0.221617,0.121903,1.62E-18
2.4,14.4,0.532918,0.220739,0.122756,6.34E-29
2.4,14.5,0.530117,0.219876,0.1236,3.13E-16
2.4,14.6,0.527335,0.219028,0.124434,2.69E-24
2.4,14.7,0.524574,0.218196,0.125261,2.16E-24
2.4,14.8,0.521832,0.217377,0.126078,8.69E-17
2.4,14.9,0.519108,0.216572,0.126888,5.47E-17
2.4,15,0.516404,0.215781,0.127689,4.89E-19
2.4,15.1,0.513717,0.215002,0.128483,4.01E-17
2.4,15.2,0.511049,0.214237,0.129269,1.29E-17
2.4,15.3,0.508398,0.213483,0.130048,2.93E-18
2.4,15.4,0.505764,0.212741,0.130819,1.09E-18
2.4,15.5,0.503146,0.212011,0.131583,1.59E-16
2.4,15.6,0.500546,0.211292,0.132341,8.72E-19
2.4,15.7,0.936256,0.568188,-0.17156,2.72E-20
2.4,15.8,0.941173,0.566614,-0.1728,3.29E-20
2.4,15.9,0.946077,0.565031,-0.17404,3.79E-20
2.4,16,-0.95097,0.563438,0.175278,5.12E-22
2.4,16.1,-0.95585,0.561835,0.176514,1.23E-19
2.4,16.2,-0.96072,0.560223,0.177748,2.47E-16
2.4,16.3,-0.96558,0.5586,0.178979,9.49E-20
2.4,16.4,-0.97042,0.556968,0.180208,1.29E-18
2.4,16.5,-0.97525,0.555326,0.181435,3.17E-18
2.4,16.6,-0.98007,0.553674,0.182659,2.68E-18
2.4,16.7,-0.98488,0.552012,0.183881,3.36E-23
2.4,16.8,0.470515,0.203437,0.140939,4.27E-29
2.4,16.9,0.468102,0.202839,0.141619,8.58E-29
2.4,17,0.465703,0.20225,0.142294,2.10E-28
2.4,17.1,0.463316,0.201668,0.142963,2.33E-28
2.4,17.2,0.460941,0.201093,0.143628,7.83E-29
2.4,17.3,0.458579,0.200525,0.144287,9.17E-18
2.4,17.4,0.456228,0.199965,0.144942,1.27E-21
2.4,17.5,0.45389,0.199412,0.145592,3.83E-25
2.4,17.6,0.451563,0.198865,0.146238,1.36E-27
2.4,17.7,0.449247,0.198325,0.146879,1.71E-26
2.4,17.8,-1.03684,0.53312,0.197187,1.10E-19
2.4,17.9,-1.04147,0.531348,0.198385,4.02E-23
2.4,18,-1.04609,0.529569,0.19958,1.76E-27
2.4,18.1,0.440095,0.196229,0.1494,1.82E-25
2.4,18.2,0.437834,0.19572,0.150019,1.86E-25
2.4,18.3,0.435583,0.195217,0.150635,2.01E-25
2.4,18.4,0.433343,0.194719,0.151247,2.50E-25
2.4,18.5,0.431113,0.194228,0.151854,3.07E-25
2.4,18.6,0.428892,0.193741,0.152458,4.89E-20
2.4,18.7,0.426682,0.193261,0.153058,8.54E-19
2.4,18.8,0.424481,0.192785,0.153654,1.89E-19
2.4,18.9,0.42229,0.192315,0.154247,4.69E-24
2.4,19,0.420108,0.191849,0.154836,3.86E-22
2.4,19.1,0.417935,0.191389,0.155421,1.97E-21
2.4,19.2,0.415772,0.190933,0.156003,2.82E-21
2.4,19.3,0.413617,0.190483,0.156581,3.99E-21
2.4,19.4,0.411472,0.190037,0.157156,5.59E-21
2.4,19.5,0.409335,0.189595,0.157728,7.74E-21
2.4,19.6,0.407207,0.189158,0.158296,1.06E-20
2.4,19.7,0.405088,0.188726,0.158861,5.00E-20
2.4,19.8,0.402977,0.188298,0.159423,2.03E-18
2.4,19.9,0.400874,0.187874,0.159982,3.99E-17
2.4,20,0.39878,0.187454,0.160537,3.58E-16
2.5,8.6,0.62464,0.591487,-0.02427,0.000955
2.5,8.7,0.614701,0.593937,-0.02353,0.000379
2.5,8.8,0.604564,0.596421,-0.02279,6.55E-05
2.5,8.9,0.648937,0.560803,-0.01358,4.23E-16
2.5,9,0.707107,0.5,1.89E-08,5.50E-16
2.5,9.1,0.729854,0.457748,0.01063,1.48E-19
2.5,9.2,0.510386,0.651642,-0.04638,9.23E-18
2.5,9.3,0.73788,0.406613,0.025926,4.85E-17
2.5,9.4,0.735599,0.390155,0.031601,2.37E-21
2.5,9.5,0.73191,0.376968,0.036468,3.85E-25
2.5,9.6,0.515438,0.657438,-0.05891,4.00E-21
2.5,9.7,-0.51925,0.657767,0.06155,4.26E-24
2.5,9.8,-0.52355,0.657869,0.064072,3.36E-16
2.5,9.9,0.71289,0.34145,0.05125,4.99E-23
2.5,10,0.707908,0.33505,0.054212,2.95E-15
2.5,10.1,-0.53842,0.657244,0.071074,5.37E-20
2.5,10.2,-0.5438,0.656814,0.073258,2.05E-16
2.5,10.3,-0.54931,0.656304,0.075381,1.71E-15
2.5,10.4,-0.55493,0.655726,0.077449,1.41E-18
2.5,10.5,0.683751,0.310513,0.066582,9.44E-19
2.5,10.6,0.679129,0.30663,0.068701,2.87E-24
2.5,10.7,0.674581,0.302991,0.070732,2.54E-17
2.5,10.8,0.670106,0.299568,0.072683,1.78E-18
2.5,10.9,0.665702,0.296337,0.074562,3.54E-26
2.5,11,0.661369,0.293278,0.076375,4.39E-23
2.5,11.1,0.657102,0.290375,0.078127,2.25E-16
2.5,11.2,0.652902,0.287613,0.079823,9.27E-16
2.5,11.3,-0.60756,0.64853,0.094228,2.63E-17
2.5,11.4,-0.61347,0.647582,0.095939,5.34E-16
2.5,11.5,-0.61938,0.646612,0.097626,1.90E-20
2.5,11.6,-0.62527,0.645623,0.099291,1.73E-16
2.5,11.7,0.632805,0.275533,0.087602,4.53E-16
2.5,11.8,-0.63703,0.64359,0.102557,1.38E-23
2.5,11.9,-0.64289,0.642548,0.104162,3.14E-22
2.5,12,-0.64873,0.641491,0.105748,6.91E-22
2.5,12.1,-0.65456,0.640419,0.107318,8.42E-20
2.5,12.2,0.614035,0.26562,0.09446,5.31E-25
2.5,12.3,0.610421,0.263836,0.095744,1.09E-25
2.5,12.4,0.606849,0.262109,0.097002,2.85E-26
2.5,12.5,0.603319,0.260435,0.098235,3.88E-14
2.5,12.6,0.59983,0.258812,0.099445,6.11E-15
2.5,12.7,0.596379,0.257237,0.100632,8.64E-16
2.5,12.8,0.592966,0.255706,0.101798,2.89E-15
2.5,12.9,0.589589,0.254219,0.102944,1.11E-16
2.5,13,0.586248,0.252772,0.10407,1.63E-16
2.5,13.1,0.582941,0.251363,0.105178,3.80E-16
2.5,13.2,0.579667,0.249991,0.106268,3.86E-15
2.5,13.3,0.576426,0.248654,0.107341,4.19E-23
2.5,13.4,0.573216,0.247351,0.108397,2.62E-25
2.5,13.5,0.570037,0.246079,0.109437,6.22E-18
2.5,13.6,0.566888,0.244837,0.110462,1.41E-17
2.5,13.7,0.563768,0.243624,0.111473,2.94E-17
2.5,13.8,0.560675,0.242439,0.112469,8.41E-16
2.5,13.9,0.557611,0.241281,0.113451,6.11E-17
2.5,14,0.554572,0.240148,0.11442,9.89E-28
2.5,14.1,0.55156,0.23904,0.115377,1.64E-28
2.5,14.2,0.548574,0.237955,0.116321,3.06E-18
2.5,14.3,0.545612,0.236893,0.117253,1.04E-19
2.5,14.4,0.542674,0.235852,0.118174,1.63E-20
2.5,14.5,0.53976,0.234833,0.119083,2.17E-21
2.5,14.6,0.536868,0.233833,0.119981,2.30E-22
2.5,14.7,0.533999,0.232853,0.120869,1.76E-23
2.5,14.8,0.531153,0.231892,0.121747,1.09E-24
2.5,14.9,0.528327,0.230949,0.122614,1.73E-19
2.5,15,0.525523,0.230023,0.123472,3.00E-18
2.5,15.1,0.522739,0.229114,0.124321,1.64E-27
2.5,15.2,0.519975,0.228222,0.12516,3.12E-18
2.5,15.3,0.51723,0.227345,0.125991,7.13E-29
2.5,15.4,0.514505,0.226484,0.126812,2.90E-30
2.5,15.5,0.511799,0.225637,0.127626,5.35E-27
2.5,15.6,0.509111,0.224805,0.128431,6.64E-27
2.5,15.7,0.506441,0.223987,0.129228,7.33E-27
2.5,15.8,0.503788,0.223182,0.130018,8.67E-27
2.5,15.9,0.501153,0.22239,0.1308,8.98E-20
2.5,16,0.498535,0.221611,0.131574,2.81E-20
2.5,16.1,0.495933,0.220844,0.132341,8.34E-21
2.5,16.2,0.493348,0.220089,0.133101,5.34E-21
2.5,16.3,0.490779,0.219346,0.133854,1.74E-21
2.5,16.4,0.488225,0.218614,0.134601,5.49E-22
2.5,16.5,-0.89307,0.582633,0.166922,9.02E-25
2.5,16.6,-0.89813,0.581109,0.168157,2.02E-24
2.5,16.7,0.480656,0.216482,0.136801,1.28E-25
2.5,16.8,0.478162,0.215793,0.137522,1.85E-21
2.5,16.9,0.475683,0.215113,0.138236,4.08E-19
2.5,17,0.473217,0.214442,0.138945,6.80E-18
2.5,17.1,0.470766,0.213781,0.139648,5.49E-18
2.5,17.2,0.468328,0.21313,0.140346,4.77E-18
2.5,17.3,0.465903,0.212487,0.141038,2.35E-17
2.5,17.4,0.463491,0.211852,0.141724,7.43E-19
2.5,17.5,0.461093,0.211227,0.142405,5.75E-23
2.5,17.6,0.458706,0.210609,0.143081,1.67E-18
2.5,17.7,0.456333,0.21,0.143752,6.59E-22
2.5,17.8,-0.95774,0.56211,0.182777,8.82E-18
2.5,17.9,-0.96262,0.560469,0.18398,1.49E-21
2.5,18,-0.96748,0.558818,0.185181,9.18E-20
2.5,18.1,0.446958,0.207639,0.146386,1.87E-19
2.5,18.2,-0.97716,0.555491,0.187577,7.98E-23
2.5,18.3,-0.98197,0.553814,0.188772,3.87E-21
2.5,18.4,-0.98677,0.552128,0.189965,2.36E-16
2.5,18.5,-0.99156,0.550434,0.191156,4.47E-21
2.5,18.6,-0.99633,0.548731,0.192345,7.48E-22
2.5,18.7,-1.00108,0.54702,0.193532,4.45E-17
2.5,18.8,0.430989,0.203778,0.150818,5.51E-19
2.5,18.9,0.42875,0.203253,0.151434,7.08E-19
2.5,19,0.426521,0.202733,0.152047,1.83E-22
2.5,19.1,0.424302,0.202219,0.152655,6.01E-21
2.5,19.2,0.422093,0.201711,0.153259,6.59E-20
2.5,19.3,0.419894,0.201209,0.153859,4.45E-17
2.5,19.4,0.417705,0.200712,0.154456,2.50E-19
2.5,19.5,0.415524,0.20022,0.155049,5.82E-21
2.5,19.6,0.413354,0.199734,0.155638,5.67E-18
2.5,19.7,0.411192,0.199254,0.156224,2.26E-19
2.5,19.8,0.409039,0.198778,0.156806,3.11E-17
2.5,19.9,0.406896,0.198307,0.157385,3.55E-17
2.5,20,0.404761,0.197842,0.15796,4.02E-17
2.6,9.5,0.557414,0.61381,-0.01873,0.000715
2.6,9.6,0.546018,0.61647,-0.01799,0.000255
2.6,9.7,0.534259,0.619188,-0.01726,2.80E-05
2.6,9.8,0.461145,0.651771,-0.02624,1.95E-18
2.6,9.9,0.434933,0.663523,-0.03294,6.40E-19
2.6,10,0.709638,0.448914,0.020454,1.09E-20
2.6,10.1,0.714334,0.422353,0.028233,4.34E-24
2.6,10.2,0.713849,0.403447,0.034361,1.47E-18
2.6,10.3,0.711188,0.388909,0.039455,5.07E-19
2.6,10.4,0.707497,0.377143,0.043848,7.05E-17
2.6,10.5,0.703286,0.367277,0.047734,3.04E-18
2.6,10.6,0.698811,0.358793,0.051235,8.30E-24
2.6,10.7,0.694208,0.351356,0.054433,8.78E-17
2.6,10.8,0.689556,0.344739,0.057386,4.52E-20
2.6,10.9,0.684901,0.338782,0.060135,1.35E-23
2.6,11,0.680271,0.333367,0.062713,3.56E-15
2.6,11.1,0.675683,0.328405,0.065143,2.68E-25
2.6,11.2,0.671147,0.323828,0.067446,1.62E-15
2.6,11.3,0.666668,0.319581,0.069637,6.25E-17
2.6,11.4,0.662251,0.315621,0.071729,2.34E-18
2.6,11.5,0.657897,0.311912,0.073732,8.63E-20
2.6,11.6,-0.51022,0.666438,0.079549,5.32E-18
2.6,11.7,-0.51703,0.66553,0.081475,4.45E-20
2.6,11.8,-0.52381,0.664598,0.083363,1.28E-25
2.6,11.9,-0.53057,0.663645,0.085216,1.11E-22
2.6,12,-0.53729,0.662672,0.087036,1.37E-24
2.6,12.1,-0.54399,0.661682,0.088826,2.49E-16
2.6,12.2,-0.55065,0.660676,0.090587,5.89E-16
2.6,12.3,-0.55727,0.659654,0.092321,1.21E-18
2.6,12.4,-0.56386,0.658618,0.094029,2.66E-23
2.6,12.5,-0.57041,0.657568,0.095714,2.07E-21
2.6,12.6,0.613898,0.281817,0.09176,3.33E-24
2.6,12.7,0.610212,0.279732,0.093141,3.19E-25
2.6,12.8,0.606573,0.277722,0.094489,2.79E-26
2.6,12.9,0.602977,0.275781,0.095808,2.28E-27
2.6,13,0.599423,0.273906,0.097099,2.78E-15
2.6,13.1,0.595911,0.272093,0.098363,6.97E-16
2.6,13.2,0.592439,0.270337,0.099601,3.66E-17
2.6,13.3,0.589005,0.268636,0.100816,2.49E-17
2.6,13.4,0.585609,0.266985,0.102007,1.77E-17
2.6,13.5,0.582249,0.265383,0.103177,1.31E-17
2.6,13.6,0.578924,0.263827,0.104326,1.01E-17
2.6,13.7,0.575634,0.262314,0.105455,4.24E-22
2.6,13.8,0.572376,0.260842,0.106564,4.35E-22
2.6,13.9,0.569151,0.259409,0.107656,4.57E-22
2.6,14,0.565957,0.258013,0.10873,4.90E-22
2.6,14.1,0.562794,0.256652,0.109787,5.38E-22
2.6,14.2,0.55966,0.255326,0.110828,1.98E-26
2.6,14.3,0.556555,0.254031,0.111853,3.87E-24
2.6,14.4,0.553478,0.252767,0.112864,2.04E-22
2.6,14.5,0.550429,0.251532,0.11386,8.06E-21
2.6,14.6,0.547405,0.250326,0.114842,3.71E-19
2.6,14.7,0.544408,0.249147,0.115811,9.21E-16
2.6,14.8,0.541436,0.247993,0.116766,2.26E-26
2.6,14.9,0.538489,0.246864,0.11771,1.12E-15
2.6,15,0.535566,0.245759,0.118641,2.77E-17
2.6,15.1,0.532666,0.244677,0.11956,4.46E-20
2.6,15.2,0.529789,0.243617,0.120468,1.41E-22
2.6,15.3,0.526934,0.242578,0.121365,1.38E-22
2.6,15.4,0.524101,0.24156,0.122252,1.75E-27
2.6,15.5,0.521289,0.240561,0.123128,1.88E-25
2.6,15.6,0.518499,0.239581,0.123994,2.31E-25
2.6,15.7,0.515728,0.23862,0.12485,2.08E-21
2.6,15.8,0.512978,0.237676,0.125697,1.47E-21
2.6,15.9,0.510247,0.23675,0.126534,1.01E-21
2.6,16,0.507535,0.235839,0.127363,6.66E-22
2.6,16.1,0.504842,0.234945,0.128183,4.27E-22
2.6,16.2,0.502167,0.234067,0.128994,2.64E-27
2.6,16.3,0.49951,0.233203,0.129798,1.84E-27
2.6,16.4,0.49687,0.232354,0.130593,5.88E-28
2.6,16.5,0.494248,0.231519,0.13138,4.05E-27
2.6,16.6,0.491642,0.230698,0.13216,5.83E-27
2.6,16.7,0.489053,0.22989,0.132932,1.08E-16
2.6,16.8,0.486481,0.229095,0.133697,4.35E-24
2.6,16.9,0.483924,0.228312,0.134455,7.48E-24
2.6,17,0.481382,0.227542,0.135205,1.38E-23
2.6,17.1,0.478856,0.226783,0.13595,2.43E-23
2.6,17.2,0.476345,0.226036,0.136687,4.06E-23
2.6,17.3,0.473849,0.2253,0.137418,6.50E-23
2.6,17.4,0.471367,0.224575,0.138143,3.92E-21
2.6,17.5,0.468899,0.22386,0.138861,9.92E-22
2.6,17.6,0.466445,0.223155,0.139574,2.39E-22
2.6,17.7,0.464005,0.222461,0.14028,2.45E-21
2.6,17.8,0.461578,0.221776,0.140981,1.20E-21
2.6,17.9,0.459165,0.221101,0.141676,5.63E-22
2.6,18,0.456764,0.220435,0.142365,2.56E-22
2.6,18.1,0.454377,0.219779,0.143049,2.91E-21
2.6,18.2,0.452001,0.21913,0.143728,2.08E-21
2.6,18.3,0.449639,0.218491,0.144402,7.18E-22
2.6,18.4,0.447288,0.21786,0.14507,1.86E-22
2.6,18.5,0.444949,0.217237,0.145733,2.70E-23
2.6,18.6,0.442622,0.216622,0.146392,1.91E-24
2.6,18.7,0.440307,0.216015,0.147045,2.10E-13
2.6,18.8,0.438003,0.215416,0.147694,2.71E-29
2.6,18.9,0.43571,0.214824,0.148338,7.68E-29
2.6,19,0.433428,0.214239,0.148978,2.93E-28
2.6,19.1,0.431157,0.213662,0.149613,8.72E-28
2.6,19.2,0.428897,0.213091,0.150244,1.57E-25
2.6,19.3,0.426648,0.212528,0.15087,4.54E-26
2.6,19.4,0.424408,0.211971,0.151492,3.07E-27
2.6,19.5,0.422179,0.21142,0.15211,1.85E-15
2.6,19.6,0.41996,0.210876,0.152724,3.06E-15
2.6,19.7,0.417751,0.210338,0.153334,1.93E-28
2.6,19.8,0.973957,0.556983,-0.19216,4.06E-19
2.6,19.9,-0.97877,0.5553,0.193328,1.16E-20
2.6,20,0.983566,0.553609,-0.1945,5.49E-25
2.7,10.4,-0.45108,0.648875,0.015751,0.000836
2.7,10.5,-0.43737,0.651446,0.014873,0.000353
2.7,10.6,-0.40066,0.662023,0.016221,9.28E-05
2.7,10.7,-0.35688,0.674026,0.019318,6.84E-06
2.7,10.8,-0.32619,0.683039,0.024942,5.93E-14
2.7,10.9,-0.31819,0.686657,0.030466,1.15E-17
2.7,11,-0.31959,0.687964,0.034987,4.92E-19
2.7,11.1,-0.32474,0.688359,0.038946,9.51E-15
2.7,11.2,-0.33168,0.688292,0.042523,4.69E-23
2.7,11.3,-0.33955,0.687954,0.04582,3.46E-20
2.7,11.4,0.680679,0.37144,0.053378,2.26E-19
2.7,11.5,0.676511,0.363355,0.056684,5.91E-26
2.7,11.6,0.672216,0.356245,0.059709,3.80E-26
2.7,11.7,0.667868,0.3499,0.062508,2.35E-17
2.7,11.8,0.663507,0.344171,0.065119,7.59E-20
2.7,11.9,0.65916,0.338949,0.067572,7.78E-22
2.7,12,0.654844,0.334152,0.069889,2.64E-23
2.7,12.1,0.650568,0.329716,0.072087,2.28E-25
2.7,12.2,0.646339,0.325592,0.074182,2.28E-22
2.7,12.3,0.64216,0.321739,0.076185,1.74E-17
2.7,12.4,0.638034,0.318123,0.078105,8.08E-19
2.7,12.5,0.633961,0.314719,0.079951,5.25E-20
2.7,12.6,0.629942,0.311502,0.08173,1.47E-22
2.7,12.7,0.625975,0.308454,0.083447,5.19E-23
2.7,12.8,-0.46599,0.674878,0.081033,2.33E-15
2.7,12.9,-0.47378,0.673835,0.082903,1.46E-12
2.7,13,0.614385,0.300167,0.08828,1.55E-15
2.7,13.1,0.610621,0.29765,0.089798,1.73E-19
2.7,13.2,0.606903,0.295238,0.091275,8.78E-19
2.7,13.3,0.603232,0.292924,0.092713,7.45E-18
2.7,13.4,-0.51143,0.668476,0.091783,1.98E-19
2.7,13.5,-0.51872,0.667379,0.093478,1.24E-21
2.7,13.6,-0.52594,0.666274,0.09515,7.84E-20
2.7,13.7,-0.53309,0.665162,0.096799,1.18E-23
2.7,13.8,-0.54017,0.664042,0.098428,4.06E-16
2.7,13.9,0.582099,0.280724,0.10066,2.89E-15
2.7,14,0.578714,0.278925,0.101887,1.18E-15
2.7,14.1,0.575365,0.277181,0.10309,1.24E-15
2.7,14.2,0.572051,0.27549,0.10427,2.75E-15
2.7,14.3,0.568772,0.273849,0.105428,7.04E-25
2.7,14.4,0.565525,0.272255,0.106566,3.43E-26
2.7,14.5,0.562311,0.270705,0.107683,1.33E-28
2.7,14.6,0.559127,0.269198,0.108782,2.40E-16
2.7,14.7,0.555974,0.267731,0.109863,7.72E-18
2.7,14.8,0.552851,0.266302,0.110926,1.68E-18
2.7,14.9,0.549757,0.264909,0.111973,1.19E-19
2.7,15,0.54669,0.263551,0.113003,7.20E-21
2.7,15.1,0.543651,0.262225,0.114018,2.14E-15
2.7,15.2,0.540638,0.260932,0.115019,1.09E-15
2.7,15.3,0.537651,0.259668,0.116005,5.24E-16
2.7,15.4,0.534689,0.258434,0.116977,2.39E-16
2.7,15.5,0.531752,0.257226,0.117936,1.01E-16
2.7,15.6,0.528839,0.256046,0.118882,1.07E-16
2.7,15.7,0.525949,0.254891,0.119816,5.23E-17
